subject,total_questions,correct,wrong,study_time,difficulty,current_net,target_net,predicted_net
cyber security,15,12,3,55,0.8783428671771916,11.25,24.371508105160537,13.434759776829646
statistics,16,0,16,140,0.8945834222342828,-4.0,1.1943722769435503,0.8752994641251006
game development,48,23,25,166,0.6144977443435914,16.75,22.581388871239973,19.942662804477827
communication,16,0,16,96,0.6427258298599097,-4.0,1.9361932500237717,3.074723945910238
education,23,8,15,93,0.5555160569387124,4.25,12.63766596707452,9.841288138214372
astronomy,21,14,7,63,1.0292704694928643,12.25,27.509890035638094,10.985172997717239
music history,34,10,24,182,1.0893201838205027,4.0,11.433493870777879,8.717840366396745
operating systems,18,8,10,47,1.0346620043271657,5.5,21.46769515898449,7.4544794474683425
public health,13,1,12,173,1.0927564020489884,-2.0,9.588466817060578,3.8441016264936096
web development,26,17,9,133,0.992272819429109,14.75,31.10745155151151,20.36799559859707
journalism,46,16,30,123,0.6463154044998446,8.5,22.001729458810722,12.525775845696925
pharmacology,41,29,12,171,0.9571122481994351,26.0,43.67005184795522,33.02757576869448
political science,40,38,2,139,0.7760014527090509,37.5,48.084170775926154,43.355771845066634
genetics,36,15,21,11,1.4057459425951981,9.75,18.830037967471117,7.28595131418319
industrial design,19,0,19,115,1.4470862430321005,-4.75,11.57498481116275,1.1351973261470674
law,41,39,2,202,0.6271610566419155,38.5,48.90025905548728,45.68385109583267
game development,36,15,21,192,1.4436482243601487,9.75,25.554984079973835,18.324193511653064
instructional design,35,0,35,73,0.8195323196669038,-8.75,2.6967592428543714,0.0
meteorology,43,15,28,52,1.4144605024656292,8.0,26.89108091478732,9.897290519983429
music theory,40,30,10,112,0.9723135409159713,27.5,46.26442784566387,29.40829908143118
thermodynamics,10,9,1,85,1.0279551078159763,8.75,28.352442196126,11.76192146921883
finance,18,14,4,113,1.2967219064717777,13.0,31.12712946285649,16.246161414695557
ecology,12,7,5,200,1.0704588153299572,5.75,14.952680307515957,9.74828589882101
public health,18,18,0,53,0.8461671543085485,18.0,33.9412905066216,19.53095079427377
music history,26,3,23,204,1.2125476287295727,-2.75,15.927492350543865,6.265725982826028
ecology,33,31,2,224,0.930997175773793,30.5,46.319458943632874,37.119756598142075
software engineering,19,9,10,191,1.116663306942609,6.5,26.307564973129125,11.395040043728105
journalism,25,19,6,200,1.3508321206008242,17.5,22.690949999285905,28.316873056328788
genetics,10,0,10,197,0.7946318805074902,-2.5,9.60937090140849,9.368530340041389
pharmacology,44,30,14,178,1.4660073949645174,26.5,41.2553302042963,31.529661537708595
early childhood education,16,3,13,78,1.4356038877506818,-0.25,9.133940194105008,0.9810395314569487
geography,25,10,15,129,1.2450951265657937,6.25,24.65373668969066,6.26668921270687
game development,42,18,24,203,1.002013354200657,12.0,18.414611588921503,17.159892292364216
nursing,35,22,13,85,1.4497039499134825,18.75,28.924226583960454,17.58841568465074
geography,40,3,37,222,1.1478908664060814,-6.25,10.396359635791185,1.0841624439741167
medicine,21,10,11,131,0.7848422551750807,7.25,25.694865731142443,9.079983424615655
law,19,3,16,236,0.9950911226995478,-1.0,16.63797472026963,6.878837847043425
entrepreneurship,19,4,15,160,1.0013679209544404,0.25,9.00228923590728,6.581740668056442
business administration,10,2,8,96,0.9135457379886187,0.0,11.530776183150628,2.287783558184263
machine learning,14,11,3,110,0.5558748846761989,10.25,17.013650594427407,17.096067721204403
business administration,19,15,4,198,0.7107416599433569,14.0,26.826085874165805,22.004874909501368
management,10,5,5,93,1.4220077937135613,3.75,22.65051916215113,3.4058213063964526
history,25,9,16,64,0.5182412043462713,5.0,15.833788517660004,9.463957476480784
accounting,35,19,16,17,1.2921698109394164,15.0,30.690806188886135,12.988510521357574
artificial intelligence,39,31,8,170,1.37792306764848,29.0,36.21379827515022,34.969662668755554
music theory,24,23,1,36,1.040679478772293,22.75,41.898708522606384,22.746823806062114
linear algebra,47,29,18,168,0.8502363286950891,24.5,43.58485376800249,30.841564502603724
artificial intelligence,36,7,29,230,0.5136119800992343,-0.25,6.216995045674573,16.096002547146973
calculus,11,6,5,197,1.3372534871344073,4.75,12.550345920816289,15.5336340974083
evolution,44,11,33,240,1.4733127947371223,2.75,9.850025700166153,12.933667347993483
electromagnetism,23,23,0,141,0.954394196029578,23.0,42.66659450025897,28.892222357299406
geometry,40,38,2,190,0.6840619699840642,37.5,51.76562359287193,46.53983216389266
geography,14,6,8,225,1.2826793322431043,4.0,16.65323740701063,15.348231603293998
geography,50,13,37,157,0.8422398399130692,3.75,8.943436345838242,7.86826635781061
thermodynamics,45,16,29,147,1.045485162301281,8.75,20.766096899432387,13.767990665316882
management,49,5,44,79,1.215311368279547,-6.0,6.1307546220339155,0.0
analytical chemistry,35,1,34,224,0.6736034074769971,-7.5,9.51498898499301,0.0
human resources,37,0,37,100,0.6188775388945479,-9.25,-1.02600256261122,0.0
discrete math,10,10,0,28,1.0958029580081914,10.0,20.9981382526098,11.076731787706388
music theory,24,20,4,94,1.0445690465499389,19.0,33.85359960788806,22.529429536837466
meteorology,45,30,15,199,0.8509035079114374,26.25,43.75418281593071,32.17270692708192
biochemistry,20,2,18,166,1.3600383539394785,-2.5,11.599633509469163,3.853035278900996
early childhood education,36,30,6,139,0.8528214846662854,28.5,47.72143156892744,32.40743490828375
game development,17,13,4,81,0.8931296683793677,12.0,26.304485663815754,15.686960517811102
dentistry,16,14,2,38,1.1236130815914862,13.5,21.821332654497184,11.852414067531297
discrete math,15,15,0,115,1.1954463053233901,15.0,25.425453805293063,16.652455766713132
human resources,26,1,25,96,0.798905122684852,-5.25,4.055901052668171,0.0
public health,33,22,11,123,0.8441871592402971,19.25,31.854917573749283,20.71217991752817
pedagogy,44,7,37,151,1.1254532680620786,-2.25,12.52310328765929,1.2533797686660098
discrete math,15,5,10,216,1.495779051408902,2.5,14.784613123169349,6.230415037947415
psychology,17,13,4,168,0.7257393048637225,12.0,19.678150652934058,21.87500964765531
political science,48,36,12,138,0.9663349314986105,33.0,46.19281032781058,35.532141547790076
instructional design,23,2,21,226,1.4375006633418113,-3.25,11.41608030251247,0.8448690169879178
genetics,41,13,28,225,1.4124439322992406,6.0,11.504567974242752,12.47256767363997
entrepreneurship,37,2,35,142,0.9099492914189544,-6.75,1.2976218497090741,0.0
database systems,11,4,7,31,0.6377767294974549,2.25,10.715430026716097,1.9201652057893739
architecture,30,20,10,43,1.0199521160235963,17.5,26.69799292996786,19.090431909153924
linear algebra,34,21,13,152,0.6347584306422985,17.75,26.215908968499544,23.78719786667098
early childhood education,12,4,8,88,1.133729205745997,2.0,16.85789732315672,1.8776607334496416
software engineering,29,23,6,106,1.2578602168613424,21.5,38.7033400129868,25.459046694762527
trigonometry,22,16,6,122,1.3483946531072712,14.5,29.8076748405091,20.36091055865436
electromagnetism,27,20,7,44,1.2673670955017098,18.25,28.9363306649103,17.170655869481497
genetics,45,40,5,188,1.1010481239784313,38.75,54.14271800222248,43.79630831040021
international relations,24,19,5,138,1.3863379434932792,17.75,26.328487086572178,19.196304819933815
psychology,17,6,11,92,1.419730864106346,3.25,15.915802491149623,5.182789790230071
political science,32,9,23,144,1.0330540923034124,3.25,10.140873174110826,8.840871993252344
materials science,42,7,35,53,0.5437966156263242,-1.75,4.234548689553733,0.709706978925033
special education,28,25,3,115,0.9945759330054362,24.25,43.126681879587544,29.686741808779985
accounting,29,20,9,161,1.4388445167614854,17.75,35.644174895266254,23.07616875501416
linguistics,45,23,22,80,1.3713275452492477,17.5,31.40008159713811,17.520536525792316
visual arts,45,39,6,231,0.5019011686986251,37.5,56.81464268331235,47.1635293301798
music history,35,23,12,163,0.5079406838754132,20.0,36.6378022558619,24.7762571668209
psychology,41,7,34,31,0.650227136793575,-1.5,17.325461700565146,0.21695394436273263
electromagnetism,46,22,24,50,1.4408985336389253,16.0,24.7387324221004,13.646925096986761
veterinary science,49,1,48,40,0.8426849434248785,-11.0,8.281231116294009,0.0
journalism,23,22,1,86,1.0873495345818953,21.75,29.29369591399901,24.314527322167145
cyber security,44,2,42,109,0.7129994133849422,-8.5,6.560205531931844,0.0
urban planning,17,15,2,237,1.126783551039618,14.5,23.560813714595014,27.135822096411466
classical mechanics,14,14,0,73,0.6822768780225269,14.0,31.325553032412127,17.478350359269495
anatomy,10,9,1,118,1.4153025148237695,8.75,26.31386526437992,11.335559527286195
earth science,37,21,16,74,0.7489472215152017,17.0,24.537032206076603,19.656705181734083
artificial intelligence,29,19,10,134,1.3147425694122783,16.5,28.919601304926303,17.20406125018277
pedagogy,32,31,1,25,0.5555633807387439,30.75,40.07894165795497,30.752906910898677
biochemistry,43,28,15,199,0.9983312238362569,24.25,42.96617511551914,31.397972976512875
nanotechnology,11,10,1,57,0.9240851301976887,9.75,17.852951234852217,10.17237412636606
medicine,35,0,35,147,1.1017364885447387,-8.75,-3.347560699171688,0.0
computer science,28,20,8,106,0.5593701225101814,18.0,30.036319142623277,24.60625812143587
accounting,30,30,0,122,1.417362051496006,30.0,44.30583709364598,34.862317143136536
inorganic chemistry,19,7,12,14,0.5120098488310054,4.0,14.468364408469867,3.1522671297744638
cyber security,24,20,4,154,0.6317690260568576,19.0,31.212857003866834,26.994598714617045
literature,41,16,25,209,1.1508500124432053,9.75,17.551629389476233,13.486308039235379
instructional design,23,11,12,186,1.2848776224101406,8.0,23.023162291655336,14.277525621366166
film studies,44,40,4,152,1.1105404636732445,39.0,58.29683759044957,42.28387081358932
web development,42,6,36,34,0.9248645350529799,-3.0,6.7904364042382515,0.0
oceanography,40,25,15,172,0.6570006388194418,21.25,38.75417781565644,31.037563998362266
astronomy,39,14,25,107,0.511757997226076,7.75,18.730903677037848,9.229233324784996
cyber security,31,30,1,112,0.7168501873023608,29.75,40.45262750725471,35.44576140894075
web development,11,5,6,125,0.6583522465302902,3.5,10.611626927398785,10.186580679508074
geometry,31,18,13,15,0.9645596990052434,14.75,26.58058590920652,13.19629626959109
software engineering,28,6,22,27,1.1121777425976274,0.5,20.048518111179437,0.8460677333572173
earth science,11,9,2,58,0.7462300355696784,8.5,24.8360270272251,9.75766397106807
optics,26,0,26,32,1.0341351448494123,-6.5,11.98694208468082,0.0
finance,16,8,8,45,0.9017941678738713,6.0,22.068915947972975,5.3232021093786
supply chain,10,8,2,238,0.9022903726293728,7.5,15.695808523799055,18.151954636673256
analytical chemistry,32,13,19,170,1.1805810054588264,8.25,16.326507320189712,12.108744182959564
thermodynamics,43,2,41,101,1.277823785967485,-8.25,0.35628011344481436,0.0
algebra,47,34,13,134,1.2835376243554906,30.75,36.85281241777417,34.72189961531876
geometry,22,6,16,127,1.0992792903073245,2.0,19.124782487944213,4.353189786676127
special education,11,8,3,205,1.4637100612553158,7.25,12.463130689939835,16.696032135039655
statistics,27,15,12,203,1.3114790269436667,12.0,29.365409023176618,24.894069305136266
curriculum studies,31,27,4,10,1.114614584465337,26.0,41.17502753566702,24.595398021960914
earth science,34,7,27,208,0.9180210450025741,0.25,17.06483701925484,13.65062382098443
journalism,32,11,21,195,0.6770950711943741,5.75,23.021530948111092,11.041866546832363
pedagogy,14,13,1,201,1.234603972207186,12.75,29.846031555466666,19.782841898234988
fashion design,46,26,20,197,1.3126690818740467,21.0,28.098122744454894,23.748925894029238
trigonometry,38,23,15,111,1.2653627380664207,19.25,30.83360670654947,20.931596292240982
industrial design,32,0,32,85,0.8622483593756775,-8.0,-2.5819172047822976,0.0
nursing,11,5,6,93,1.0714093939003635,3.5,19.922054745120384,6.971066720634445
artificial intelligence,43,21,22,209,1.3638410712257811,15.5,31.958873604247884,27.88976517626095
calculus,25,14,11,50,0.6795149899114635,11.25,25.800307114322674,12.111099817193535
oceanography,45,2,43,113,0.7906801463063352,-8.75,5.715284946428536,0.0
earth science,31,10,21,115,1.499707905237459,4.75,17.83682848378168,6.427441663636513
web development,28,19,9,66,0.7100259376952355,16.75,29.47698808957655,19.48956363075522
literature,49,29,20,194,1.4685563552288636,24.0,38.57105121222979,29.139180398523727
machine learning,12,4,8,28,0.9228138004710794,2.0,8.291228432984797,2.1039299779089324
materials science,48,35,13,222,0.535554761356339,31.75,48.30052110039683,38.68441141018015
dentistry,26,0,26,119,1.4910747301792187,-6.5,3.573177993596122,0.0
meteorology,47,32,15,24,1.1032659493807935,28.25,36.431186116680536,29.21489765210717
software engineering,26,8,18,136,1.3370211382710635,3.5,22.776275019223768,5.507084467995243
statistics,38,12,26,32,1.3792046188168214,5.5,17.647028344736512,5.580248060482835
computer science,42,17,25,113,0.7721194677711782,10.75,20.91934816713415,17.444791567807556
economics,38,22,16,47,1.068615096196111,18.0,30.332181385858775,16.50554808348181
mobile development,44,44,0,123,0.5618385439899602,44.0,61.77099336145525,46.00912760325892
communication,10,0,10,228,1.2278469810391375,-2.5,9.926050190626675,7.602910787785513
database systems,11,2,9,186,0.7500070712732079,-0.25,12.098421845054764,3.5666100754701286
communication,33,33,0,22,1.399946124089848,33.0,39.70537382180436,33.27632396644746
dentistry,30,29,1,212,0.9376196042979822,28.75,43.091022185756096,37.38604125282284
inorganic chemistry,15,11,4,179,0.9207728509164111,10.0,24.98317213707094,18.574161774893057
physics,46,23,23,218,0.5400140089425214,17.25,36.416196727962614,31.62104253839525
operating systems,43,25,18,88,1.0674841508745936,20.5,28.773336869069688,24.565604235397668
early childhood education,27,15,12,133,1.0792648854297242,12.0,18.85785741230445,15.662122693064779
pharmacology,47,24,23,102,1.1512639369379492,18.25,30.502800603156267,21.516939024184804
electromagnetism,49,0,49,66,0.8191399452991608,-12.25,-7.237252776907142,0.0
geometry,46,43,3,93,0.7103005499225583,42.25,61.285399593306536,45.784594227572825
linear algebra,29,2,27,234,1.3947480617643788,-4.75,4.803371674352162,3.4737801090092857
physical chemistry,39,9,30,19,1.184251539048615,1.5,16.172741139415535,0.0
mobile development,40,6,34,139,0.6561292605165597,-2.5,15.0766007887988,5.005728317538837
law,50,25,25,167,1.32184604990309,18.75,36.42672713930907,23.54430379069951
finance,25,1,24,18,1.1165512563819366,-5.0,13.082772460397692,0.0
analytical chemistry,23,12,11,125,1.2843208080639288,9.25,18.40217400834674,12.910100348153083
computer science,31,13,18,125,0.5720022171413736,8.5,22.47277678037852,10.725074654715499
database systems,29,7,22,191,0.8993222880885362,1.5,20.161211912051638,10.222510274630068
calculus,29,19,10,150,0.9399707916079911,16.5,31.508929789849297,21.05454560790805
pharmacology,36,20,16,26,0.6733139165889868,16.0,25.76087791271341,15.933788277879101
electromagnetism,13,13,0,56,1.3002635226821753,13.0,29.263833733348662,10.488599852352579
fashion design,28,28,0,160,0.9091543747151767,28.0,46.15185227668901,32.14239257971392
instructional design,33,30,3,31,0.5625060862263921,29.25,41.09974659937297,28.663968845571887
creative writing,37,5,32,113,0.6820364385633174,-3.0,8.10950689490856,0.0
game development,16,1,15,65,1.013208421056885,-2.75,5.658521695740266,0.0
architecture,11,10,1,220,0.5422458475943159,9.75,27.1726792081401,22.986607525534026
computer science,49,4,45,192,1.290471704766189,-7.25,6.616141304279093,1.5266929199610946
genetics,21,1,20,78,0.5094305531887912,-4.0,4.922640574012306,0.7348865103698767
thermodynamics,43,33,10,126,1.3121466256938106,30.5,41.09777980426926,33.944460812499884
software engineering,35,22,13,20,0.9581453564963113,18.75,31.2598080254024,16.585207048372933
psychology,36,11,25,216,1.1406181027766786,4.75,15.12846364344433,10.70845721151831
music history,41,23,18,155,1.0229343024153466,18.5,23.524870627408852,21.322506977931397
game development,40,26,14,164,0.8800271341584995,22.5,38.81131535966176,29.834695965062515
classical mechanics,25,21,4,228,0.8228268752773076,20.0,31.619525188475325,32.13079486438734
veterinary science,20,6,14,132,0.6738371680546827,2.5,11.364714227976773,6.833376316138961
photography,18,5,13,36,1.254729391537453,1.75,17.056055650441067,0.0
cosmology,19,0,19,26,1.2334062675294915,-4.75,3.661989435802049,0.0
medicine,46,8,38,44,1.1319182561820424,-1.5,13.394311286426884,0.0
artificial intelligence,24,4,20,126,1.0473993558235708,-1.0,9.448064458016518,2.9781698668509313
